pid,institution,status,summary,lkw,viewfrom,placenotes,date,datebeg,dateend,datenotes,inscriptions,skw,akw,okw,event,personalname,role,photographer,loanby,condnotes,webimg,copies,format,locconf,dateconf,previds,height,width,bwcol,cond,catalogby,catdate,batch,cd,usedimg,scanres,bitdepth,pixelwid,pixelht,scandate,moddate,scannedby,scannedon,scansoft,chksum,recorder,comments,lastedit,filter,s_summary,s_viewfrom,s_placenotes,s_datenotes,s_personalname,s_inscriptions
1058,RHW,publish,"View from West towards the Guildhall of White Hart Street, High Wycombe. 1937",|White Hart Street;;High Wycombe (central);Bucks;UK|,W end towards Guildhall,"From left, South side, Foster Bros[Clothing and Gents Outfitters], Honey Pot Cake Shop, Benson Shoe Co.Ltd, Foster Brothers Clothing, another shop Guildhall North side Stevens[butchers], The Popular Candy Co, two more shops, Home and Colonial",1937,19370000,19371231,"Sweetland number, between Sep and Dec","Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), [a] 510(b|s10.JPG|[b] [S10]510(a|[a] Street|[a] 61%|[a] 3x4|[b] White Hart Street|[b] page33",|Civic building|Commercial building|Streetscape|,,|Man|Motor vehicle|Shop|Traffic control|,,"Foster Bros,|Stevens,",Clothiers|Butcher,"Sweetland, Edward",,,RHW01058.jpg,2,Photo Print,Certain,Certain,WHI9 | HB | 510(a) | B8 | 21 | 0-10239 | P1071 | 510(6),155,208,Monochrome,Good,MEW,7.3.2005,BAT_001,LIB_002,RHW01058,600 x 600,8,4957,3636,27.5.2005 11:48:16,27.5.2005 11:48:16,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,b03905b967573c7b3c4d2222628497eb,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromwesttowardstheguildhallofwhitehartstreethighwycombe1937,wendtowardsguildhall,fromleftsouthsidefosterbrosclothingandgentsoutfittershoneypotcakeshopbensonshoecoltdfosterbrothersclothinganothershopguildhallnorthsidestevensbutchersthepopularcandycotwomoreshopshomeandcolonial,sweetlandnumberbetweensepanddec,fosterbros|stevens,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundela510b|s10jpg|bs10510a|astreet|a61|a3x4|bwhitehartstreet|bpage33
1059,RHW,publish,"Junction of Queen's Sq, and White Hart Street, High Wycombe. Jan 1938",|White Hart Street;;High Wycombe (central);Bucks;UK|,W end at junction with Queen's Sq,"From left, Bateman,[optician]Kirby N[confectioner and tobacconist]The Globe[public house]Thorogoods[tea shop]Reid, H [costumier]Eastman[butcher]Hicks, C and J[draper and outfitter, Murrays",3.1.1938,19380103,19380103,Date written on photograph,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), 511(a)|s10.JPG|White Hart Street|White Hart Street and Queens Square (part covered by label)",|Commercial building|Streetscape|,,|Motor vehicle|Pub/hotel/inn|Shop|,,"Bateman,|Kirby, N.,|Thorogood,|Read, H.,|Eastman,|Hicks, C and N.J.,",Optician|Confectioner and Tobacconist|Teashop|Costumier|Butcher|Draper,"Sweetland, Edward",,,RHW01059.jpg,1,Photo Print,Certain,Certain,WHI8 | BS | P1073 | 6B | 511(a),145,205,Monochrome,Good,MEW,7.3.2005,BAT_001,LIB_002,RHW01059,600 x 600,8,4936,3520,27.5.2005 11:48:08,27.5.2005 11:48:08,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,245e4dad0ce422f51363af21816cf6ca,HDC:20060302,NULL,0000-00-00 00:00:00,P,junctionofqueenssqandwhitehartstreethighwycombejan1938,wendatjunctionwithqueenssq,fromleftbatemanopticiankirbynconfectionerandtobacconisttheglobepublichousethorogoodsteashopreidhcostumiereastmanbutcherhickscandjdraperandoutfittermurrays,datewrittenonphotograph,bateman|kirbyn|thorogood|readh|eastman|hickscandnj,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundel511a|s10jpg|whitehartstreet|whitehartstreetandqueenssquarepartcoveredbylabel
1060,RHW,publish,"Junction of High St and White Hart St, High Wycombe. May 1934",|White Hart Street;;High Wycombe (central);Bucks;UK|,Junction with High St,"From left, south side, children's wear shop[lease for sale], Foster Brothers Outfitters, three more shops, Rays Gowns and Furs, White Hart Hotel, Rivetts[draper] North side, Mansfield's, Drings[draper], Home and Colonial[grocer]l Signs, A40 Oxford, To Marlow, Paul's Row",3.5.1934,19340503,19340503,Sweetland date,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), [a] 508(a)|s10.JPG|Rubber Stamp of High Wycombe Library (roundel), [b] 508(b)|White Hart Street|White Hart Street from High Street end (part covered by label)",|Commercial building|Streetscape|,|Shopping|,|Child|Man|Pram|Pub/hotel/inn|Shop|Sign|Traffic control|Woman|,,"Foster Bros,|Rivett,|Mansfield,|Dring,",Clothier|Draper||Draper,"Sweetland, Edward",,Slightly faded,RHW01060.jpg,2,Photo Print,Certain,Certain,WHI6 | 8B | B8 | 0.9776 | P1069 | 508[a] | 508[b],148,203,Monochrome,OK,MEW,7.3.2005,BAT_001,LIB_002,RHW01060a,600 x 600,8,4894,3594,27.5.2005 11:47:59,27.5.2005 11:47:59,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,08ff28f8c23528dc469233c98ee25cb5,HDC:20060302,NULL,0000-00-00 00:00:00,P,junctionofhighstandwhitehartsthighwycombemay1934,junctionwithhighst,fromleftsouthsidechildrenswearshopleaseforsalefosterbrothersoutfittersthreemoreshopsraysgownsandfurswhiteharthotelrivettsdrapernorthsidemansfieldsdringsdraperhomeandcolonialgrocerlsignsa40oxfordtomarlowpaulsrow,sweetlanddate,fosterbros|rivett|mansfield|dring,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundela508a|s10jpg|rubberstampofhighwycombelibraryroundelb508b|whitehartstreet|whitehartstreetfromhighstreetendpartcoveredbylabel
1061,RHW,publish,"Junction of Queen's Sq, and White Hart Street, High Wycombe. May 1934",|White Hart Street;;High Wycombe (central);Bucks;UK|,Junction with Queen Sq,"From left, north side, The Globe[public house], Thorogoods[tea shop]Reid, H[costumier]Eastman[butcher]more shops, Home and Colonial[grocer] South side Rickett S, Prior Percy[music dealer]Maypole Dairy Co Ltd, Rivett[draper]The White Hart Hotel",3.5.1934,19340503,19340503,Date written on photograph,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), 509(a|s10.JPG|White Hart Street from West End",|Civic building|Commercial building|Streetscape|,|Shopping|,|Child|Man|Motor vehicle|Pub/hotel/inn|Shop|Sign|Woman|,,"Thorogood,|Reid, H.,|Eastman,|Rickett, S.,|Prior, Percy,|Rivett,",Teashop|Costumier|Butcher||Music Dealer|Draper,"Sweetland, Edward",,"Slightly faded, yellow marks at top",RHW01061.jpg,1,Photo Print,Certain,Certain,WHI5A | 35 | B8 | 509(a),149,203,Monochrome,OK,MEW,7.3.2005,BAT_001,LIB_002,RHW01061,600 x 600,8,4894,3594,27.5.2005 11:59:50,27.5.2005 11:59:50,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,ecbc2e0c5c58428c4d6375ec44f46c85,HDC:20060302,NULL,0000-00-00 00:00:00,P,junctionofqueenssqandwhitehartstreethighwycombemay1934,junctionwithqueensq,fromleftnorthsidetheglobepublichousethorogoodsteashopreidhcostumiereastmanbutchermoreshopshomeandcolonialgrocersouthsiderickettspriorpercymusicdealermaypoledairycoltdrivettdraperthewhiteharthotel,datewrittenonphotograph,thorogood|reidh|eastman|ricketts|priorpercy|rivett,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundel509a|s10jpg|whitehartstreetfromwestend
1062,RHW,publish,"Decorated for the Coronation of King George VI; a view along White Hart St, High Wycombe. May 1937",|White Hart Street;;High Wycombe (central);Bucks;UK|,W towards Guildhall and High St,"From front North side Eastman[butcher], Hicks C.J.[drapers], Stevens[butcher], tobacconist South side Rivett, Reginald[draper], White Hart Hotel, Rays[coats and hats], Fosters, two more shops, Fosters[outfitters]",5.1937,19370500,19370531,Written on photograph,"White Hart Street, High Wycombe, decorated for the Coronation of King George VI in 1937|White Hart Street",|Commercial building|Streetscape|,,|Decorations|Man|Pub/hotel/inn|Shop|Sign|Traffic control|Woman|,Coronation of King George VI,"Eastman,|Hicks, C.J.,|Stevens,|Rivett, Reginald,|Foster,",Butcher|Draper|Butcher|Draper|,"Goodearl, Ronald",,Number and inscription partly missing,RHW01062.jpg,1,Photo Print,Certain,Certain,WHI7 | 1072,207,155,Monochrome,Good,MEW,10.3.2005,BAT_001,LIB_002,RHW01062,600 x 600,8,3694,4932,27.5.2005 11:59:44,27.5.2005 11:59:44,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,86c51102af6d50570db187507ea7e0c2,HDC:20060302,NULL,0000-00-00 00:00:00,P,decoratedforthecoronationofkinggeorgeviaviewalongwhitehartsthighwycombemay1937,wtowardsguildhallandhighst,fromfrontnorthsideeastmanbutcherhickscjdrapersstevensbutchertobacconistsouthsiderivettreginalddraperwhiteharthotelrayscoatsandhatsfosterstwomoreshopsfostersoutfitters,writtenonphotograph,eastman|hickscj|stevens|rivettreginald|foster,whitehartstreethighwycombedecoratedforthecoronationofkinggeorgeviin1937|whitehartstreet
1063,RHW,publish,"View from the Guildhall looking West along White Hart St, High Wycombe. about 1900",|White Hart Street;;High Wycombe (central);Bucks;UK|,High St,"From front Southern side Gibbs, H.J.[outfitters hatter hosier], Fountain[inn], White Hart Hotel North side Chapmans[[provisions and stores], Boot and Shoe Store",about 1900 ,18990000,19010000,Written on photograph,Rubber Stamp of County Library Sweetland Collection|s11.JPG|White Hart St,|Commercial building|Streetscape|,,|Man|Shop|Street lighting|,,"Gibbs, H.J.,",Outfitter,,,Faded Same image as news cutting RHW01064,RHW01063.jpg,1,Photo Print,Certain,Certain,WHI2 | 20 | P1066,203,148,Monochrome,OK,MEW,10.3.2005,BAT_001,LIB_002,RHW01063,600 x 600,8,3579,4880,27.5.2005 11:59:37,27.5.2005 11:59:37,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,6b4dca8e6e507740299c66c955a61e50,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromtheguildhalllookingwestalongwhitehartsthighwycombeabout1900,highst,fromfrontsouthernsidegibbshjoutfittershatterhosierfountaininnwhiteharthotelnorthsidechapmansprovisionsandstoresbootandshoestore,writtenonphotograph,gibbshj,rubberstampofcountylibrarysweetlandcollection|s11jpg|whitehartst
1064,RHW,unchecked,"View from the Guildhall looking West along White Hart St, High Wycombe. about 1900",|White Hart Street;;High Wycombe (central);Bucks;UK|,High St,"From front South side Gibbs, H.J.[outfitters hatter hosier], Fountain[inn], White Hart Hotel North side Chapmans[[provisions and stores], Boot and Shoe Store",1900 (about),19000000,19001231,Written on photograph,Rubber Stamp of County Library Sweetland Collection|s11.JPG|White Hart St,|Commercial building|Streetscape|,,|Man|Shop|Street lighting|,,"Gibbs, H.J.",outfitter,,,Faded Same image as photo RHW01063,,1,News Cutting,Certain,Certain,| P1066 | 3[deleted],136,81,Monochrome,OK,MEW,10.3.2005,,,,,,0,0,,,,,,,HDC:20060302,NULL,0000-00-00 00:00:00,,viewfromtheguildhalllookingwestalongwhitehartsthighwycombeabout1900,highst,fromfrontsouthsidegibbshjoutfittershatterhosierfountaininnwhiteharthotelnorthsidechapmansprovisionsandstoresbootandshoestore,writtenonphotograph,gibbshj,rubberstampofcountylibrarysweetlandcollection|s11jpg|whitehartst
1065,RHW,unchecked,"View looking East from Newland Bridge of National Schools with two policemen outside, White Hart St, High Wycombe. about 1900",|White Hart Street;;High Wycombe (central);Bucks;UK|,W at Newland bridge,"National Schools with two policemen standing outside, Globe inn in background",1900 (about),19000000,19001231,,White Hart Street,|Civic building|Commercial building|Streetscape|,,|Police officer|Pub/hotel/inn|School/college|,,,,,,,,1,News Cutting,Certain,Fairly Sure,| P0162 | 3 | 4[deleted},108,168,Monochrome,OK,MEW,10.3.2005,,,,,,0,0,,,,,,,HDC:20060302,NULL,0000-00-00 00:00:00,,viewlookingeastfromnewlandbridgeofnationalschoolswithtwopolicemenoutsidewhitehartsthighwycombeabout1900,watnewlandbridge,nationalschoolswithtwopolicemenstandingoutsideglobeinninbackground,,,whitehartstreet
1066,RHW,publish,"View from the West, looking towards the Guildhall. White Hart St, High Wycombe. late 1911",|White Hart Street;;High Wycombe (central);Bucks;UK|,W.end towards High St,"From front North side Young and Coley[Pharmacy Stores], Eastman Ltd[butchers], tobacconists, Buckinghamshire House, Singer Sewing South side Maypole Dairy Co.",1911 (late),19110000,19111231,Written on photograph,"Rubber Stamp of High Wycombe Library (roundel), [a] 507(a)|s10.JPG|White Hart Street from West End|[b] {s10]507(b)",|Commercial building|Streetscape|,|Shopping|,|Man|,,"Young and Coley,|Eastman Ltd,",Chemist|Butcher,,,,RHW01066.jpg,2,Photo Print,Certain,Fairly Sure,WHI4 | 507(a | 507(b | 06995 | 12A[deleted] | P1068,142,212,Monochrome,Good,MEW,10.3.2005,BAT_001,LIB_002,RHW01066a,600 x 600,8,4831,3456,27.5.2005 11:59:30,27.5.2005 11:59:30,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,e23436d138d43eba6c8a7343dde36a82,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromthewestlookingtowardstheguildhallwhitehartsthighwycombelate1911,wendtowardshighst,fromfrontnorthsideyoungandcoleypharmacystoreseastmanltdbutcherstobacconistsbuckinghamshirehousesingersewingsouthsidemaypoledairyco,writtenonphotograph,youngandcoley|eastmanltd,rubberstampofhighwycombelibraryroundela507a|s10jpg|whitehartstreetfromwestend|bs10507b
1067,RHW,publish,North side White Hart St at junction with Queen Sq. High Wycombe. January 1938,|White Hart Street;;High Wycombe (central);Bucks;UK|,Junction with Queen Sq.,"North side Bateman[optician], Kirby, N[tobacconist], Globe[public house]Thorogood[lunches and teas], Reid[costumier], Eastman[butcher], Hicks, C.J.[draper and outfitter] South side Murrays",3.1.1938,19380103,19380103,Written on photograph,"Rubber Stamp of High Wycombe Library (roundel), 511(b)|s10.JPG|White Hart Street",|Commercial building|Streetscape|,,|Motor vehicle|Pub/hotel/inn|Shop|,,"Bateman,|Kirby, N.,|Thorogood,|Reid,|Eastman,|Hicks, C.J.,",Optician|Tobacconist|Refreshments|Costumier|Butcher|Draper,"Sweetland, Edward",,,RHW01067.jpg,1,Photo Print,Certain,Fairly Sure,| P1073 | 511(b) | 6A(deleted),144,206,Monochrome,Good,MEW,10.3.2005,BAT_001,LIB_002,RHW01067,600 x 600,8,4977,3552,27.5.2005 11:59:21,27.5.2005 11:59:21,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,6a95bfa4d192c7740269b0c00802906e,HDC:20060302,NULL,0000-00-00 00:00:00,P,northsidewhitehartstatjunctionwithqueensqhighwycombejanuary1938,junctionwithqueensq,northsidebatemanopticiankirbyntobacconistglobepublichousethorogoodlunchesandteasreidcostumiereastmanbutcherhickscjdraperandoutfittersouthsidemurrays,writtenonphotograph,bateman|kirbyn|thorogood|reid|eastman|hickscj,rubberstampofhighwycombelibraryroundel511b|s10jpg|whitehartstreet
1068,RHW,publish,"To the left, Newland Almshouses, and the old Elephant and Castle PH reflected in the River Wye. Newland St, High Wycombe, about 1890",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,"Close to Newland Bridge, looking West","Bridge to Rosa Place, R.Wye, the Elephant and castle PH, and entrance to Denmark St with Newland Almshouses to the left",1890,18900000,18901231,,Derek Woods|- from chart of White Hart St|WHITE HART ST,|Domestic building|Streetscape|,,|Bridge|Pub/hotel/inn|River/stream|,,,,,,Faded,RHW01068.jpg,1,Photo Print,Certain,Estimate,WHI11,154,202,Monochrome,OK,MEW,10.3.2005,BAT_001,LIB_002,RHW01068,600 x 600,8,4883,3784,27.5.2005 11:59:15,27.5.2005 11:59:15,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,f77a70541e125ee420bb4428c37b63fb,HDC:20060302,NULL,0000-00-00 00:00:00,P,totheleftnewlandalmshousesandtheoldelephantandcastlephreflectedintheriverwyenewlandsthighwycombeabout1890,closetonewlandbridgelookingwest,bridgetorosaplacerwyetheelephantandcastlephandentrancetodenmarkstwithnewlandalmshousestotheleft,,,derekwoods|fromchartofwhitehartst|whitehartst
1069,RHW,publish,"From the junction with Queen's Sq, a view along White Hart St, High Wycombe. Feb 1939",|White Hart Street;;High Wycombe (central);Bucks;UK|,N. side at junction with Queen Sq,"From left Bateman,[optician] The Globe,[public house, Wethereds Marlow Ales] Thorogoods[luncheons, teas] Reids[costumier]",2.2.1939,19390202,19390202,Date written on photograph,White Hart St (The Globe)|Street,|Commercial building|Streetscape|,,|Motor vehicle|Pub/hotel/inn|Shop|,,"Bateman,|Thorogood,|Reid,",Optician|Refreshments|Costumier,"Sweetland, Edward",,,RHW01069.jpg,1,Photo Print,Certain,Certain,WHI1 | P1814 | 10(deleted),152,207,Monochrome,Good,MEW,14.3.2005,BAT_001,LIB_002,RHW01069,600 x 600,8,4946,3646,27.5.2005 11:59:06,27.5.2005 11:59:06,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,89f3b17eaf2cea7ecd7aedb78f7f37ab,HDC:20060302,NULL,0000-00-00 00:00:00,P,fromthejunctionwithqueenssqaviewalongwhitehartsthighwycombefeb1939,nsideatjunctionwithqueensq,fromleftbatemanopticiantheglobepublichousewetheredsmarlowalesthorogoodsluncheonsteasreidscostumier,datewrittenonphotograph,bateman|thorogood|reid,whitehartsttheglobe|street
1070,RHW,publish,"View from the West towards the Guildhall along White Hart St, High Wycombe. May 1934",|White Hart Street;;High Wycombe (central);Bucks;UK|,W. towards Guildhall and High St,"North side The Globe[public house] Thorogoods[luncheons and teas] Reids[costumier] Eastmans[butcher] Hicks, C.J.[draper and outfitter] South side Ricketts, S Prior, Percy[music dealer] Maypole Dairy Co. Rivett, Ronald[coats] White Hart Hotel Foster[outfitter] Pickford[van]",3.5.1934,19340503,19340503,Sweetland number Written on photograph,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), 509(b|s10.JPG|White Hart St from West end|Street",|Civic building|Commercial building|Streetscape|,|Shopping|,|Child|Man|Motor vehicle|Pub/hotel/inn|Shop|Woman|,,"Thorogood,|Reid,|Eastman,|Hicks, C.J.,|Ricketts, S.,|Prior, Percy,|Rivett, Ronald,|Foster,",Refreshments|Costumier|Butcher|Draper and Outfitter||Music Dealer|Clothier|Outfitter,"Sweetland, Edward",,,RHW01070.jpg,1,Photo Print,Certain,Certain,WHI5B | B8 | 509(b | 0.9777 | P1070 | 9b,154,206,Monochrome,Good,MEW,14.3.2005,BAT_001,LIB_002,RHW01070,600 x 600,8,4967,3668,27.5.2005 12:11:25,27.5.2005 12:11:25,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,800d6b0ce160167310cae01968c91d34,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromthewesttowardstheguildhallalongwhitehartsthighwycombemay1934,wtowardsguildhallandhighst,northsidetheglobepublichousethorogoodsluncheonsandteasreidscostumiereastmansbutcherhickscjdraperandoutfittersouthsiderickettsspriorpercymusicdealermaypoledairycorivettronaldcoatswhiteharthotelfosteroutfitterpickfordvan,sweetlandnumberwrittenonphotograph,thorogood|reid|eastman|hickscj|rickettss|priorpercy|rivettronald|foster,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundel509b|s10jpg|whitehartstfromwestend|street
1071,RHW,publish,"Postcard showing view from E. to W. along White Hart St, High Wycombe. about 1890",|White Hart Street;;High Wycombe (central);Bucks;UK|,E. towards junction with Queen Sq,White Hart Street[front] White Hart Hotel Home and Colonial[tea stores],about 1890 ,18890000,18910000,,White Hart Street (front),|Commercial building|Streetscape|,|Shopping|,|Child|Man|Shop|Woman|,,,,,,,RHW01071.jpg,1,Post card,Certain,Estimate,WHI12 | 2,86,137,Full Colour,OK,MEW,14.3.2005,BAT_001,LIB_002,RHW01071,600 x 600,8 8 8,1655,1041,27.5.2005 12:11:13,27.5.2005 12:11:13,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,c608e5674b18245899a696327e72748c,HDC:20060302,NULL,0000-00-00 00:00:00,P,postcardshowingviewfrometowalongwhitehartsthighwycombeabout1890,etowardsjunctionwithqueensq,whitehartstreetfrontwhiteharthotelhomeandcolonialteastores,,,whitehartstreetfront
1072,RHW,publish,"Postcard showing view from E. to W. along White Hart St, High Wycombe. about 1935",|White Hart Street;;High Wycombe (central);Bucks;UK|,E. towards junction with Queen Sq,"2967. White Hart Street, High Wycombe Adams Studio, High Wycombe The Home and Colonial Stores Ltd[grocers] Kendall, F.D.[newsagent] Fletcher, W.and R. [butcher] The Candy Co Buckinghamshire House",about 1935 ,19340000,19360000,Before Globe public house was remodelled,White Hart Street,|Commercial building|Streetscape|,|Shopping|,|Cycle|Man|Motor vehicle|Shop|Woman|,,"Kendall, F.D.,|Fletcher, W. and R.,",Newsagent|Butcher,Adams Studios Ltd,,,RHW01072.jpg,1,Post card,Certain,Fairly Sure,WHI13 | (1) | 2967(front),72,130,Monochrome,Good,MEW,14.3.2005,BAT_001,LIB_002,RHW01072,600 x 600,8,3162,1792,27.5.2005 12:10:55,27.5.2005 12:10:55,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,01dbcb2da8633dab49ae58bd74239623,HDC:20060302,NULL,0000-00-00 00:00:00,P,postcardshowingviewfrometowalongwhitehartsthighwycombeabout1935,etowardsjunctionwithqueensq,2967whitehartstreethighwycombeadamsstudiohighwycombethehomeandcolonialstoresltdgrocerskendallfdnewsagentfletcherwandrbutcherthecandycobuckinghamshirehouse,beforeglobepublichousewasremodelled,kendallfd|fletcherwandr,whitehartstreet
1073,RHW,publish,"The former Technical and Arts school building and demolition of Parker Knoll factory, Temple End/Frogmoor, High Wycombe, about 1960",|Frogmoor;;High Wycombe (central);Bucks;UK|Temple End;;High Wycombe (central);Bucks;UK|,Frogmoor looking N,"The former Technical and Arts School is boarded up, the adjacent Parker Knoll factory is being demolished. ",about 1960 ,19590000,19610000,,,|Commercial building|Streetscape|,|Demolition|,|Railway line|School/college|,,,,,,,RHW01073.jpg,1,Photo Print,Certain,Estimate,FRO39,150,126,Monochrome,Good,MEW,14.3.2005,BAT_001,LIB_002,RHW01073,600 x 600,8,4925,3774,27.5.2005 12:17:32,27.5.2005 12:17:32,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,5faf59eefd947aa6e2d62c49e31c969c,HDC:20060302,NULL,18/10/2019 09:26,P,TheformerTechnicalandArtsschoolbuildinganddemolitionofParkerKnollfactoryTempleEndFrogmoorHighWycombeabout1960,FrogmoorlookingN,TheformerTechnicalandArtsSchoolisboardeduptheadjacentParkerKnollfactoryisbeingdemolished,,,
1074,RHW,publish,"Front page of Bucks Free Press, Time capsule for Clock House (formerly Arts School) Frogmoor, High Wycombe. March 1985",|Frogmoor;;High Wycombe (central);Bucks;UK|,,Front page Bucks Free Press The Time Capsule The 7th July 1893 Other papers to be included in Clock House Time Capsule,15.3.1985,19850315,19850315,Date on newspaper,,,,,,,,,,,RHW01074.jpg,1,Photo Print,Estimate,Fairly Sure,FRO40,204,154,Monochrome,Good,MEW,14.3.2005,BAT_001,LIB_002,RHW01074,600 x 600,8,3679,4934,27.5.2005 12:17:19,27.5.2005 12:17:19,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,5ffa44b6605c0f4432e3f5cee54ea54b,HDC:20060302,NULL,0000-00-00 00:00:00,,frontpageofbucksfreepresstimecapsuleforclockhouseformerlyartsschoolfrogmoorhighwycombemarch1985,,frontpagebucksfreepressthetimecapsulethe7thjuly1893otherpaperstobeincludedinclockhousetimecapsule,dateonnewspaper,,
1075,RHW,publish,"Derelict toilet block being demolished in Janes Court, St Mary St, High Wycombe, about 1934",|St Mary Street;;High Wycombe (central);Bucks;UK|,"SW corner of Janes Court, looking NE (HDC)","Toilet block being demolished, Jane's Court, St Mary St area",about 1934 ,19330000,19350000,,[a] Slums Jane's Court|[a] Janes Court|[a] Slums 27|[b] Ox Rd?,|Domestic building|Exterior|,|Demolition|,|House/cottage|,,,,,,Light on photograph on right side,RHW01075.jpg,2,Photo Print,Certain,Fairly Sure,NEW34 | 2 | 27 | P742,114,152,Monochrome,OK,MEW,17.3.2005,BAT_001,LIB_003,RHW01075a,600 x 600,8,3652,2708,27.5.2005 12:27:39,27.5.2005 12:27:39,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,8cc2e9148eea3b4b6e1f544ba6f4c7d6,HDC:20060302,NULL,0000-00-00 00:00:00,P,derelicttoiletblockbeingdemolishedinjanescourtstmarysthighwycombeabout1934,swcornerofjanescourtlookingnehdc,toiletblockbeingdemolishedjanescourtstmarystarea,,,aslumsjanescourt|ajanescourt|aslums27|boxrd
1076,RHW,publish,"Row of cottages and part of factory building, Coopers Yard, Frogmoor, High Wycombe, about 1930",|Frogmoor;;High Wycombe (central);Bucks;UK|,East,"Row of cottages, wash houses and part of factory building in Coopers Yard Buildings on the left became a Working Men's Club (HDC)",about 1930 ,19290000,19310000,,Slums Coopers Yard|Coopers Yard|Slums 30,|Commercial building|Domestic building|Streetscape|,,|Factory building|House/cottage|,,,,,,,RHW01076.jpg,1,Photo Print,Certain,Fairly Sure,NEW30 | 30 | 1,113,152,Monochrome,Good,MEW,17.3.2005,BAT_001,LIB_003,RHW01076,600 x 600,8,3631,2698,27.5.2005 12:26:28,27.5.2005 12:26:28,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,c8634bd3ca4f728f5a2a8445bc0fcc83,HDC:20060302,NULL,14/05/2019 16:49,P,rowofcottagesandpartoffactorybuildingcoopersyardfrogmoorhighwycombeabout1930,east,RowofcottageswashhousesandpartoffactorybuildinginCoopersYardBuildingsontheleftbecameaWorkingMensClubHDC,,,slumscoopersyard|coopersyard|slums30
1077,RHW,publish,"Terrace of brick and flint cottages, Beech Rd, Wycombe Marsh. about 1935",|Beech Road;;Wycombe Marsh;Bucks;UK|,Unknown,Terrace of brick and flint cottages,about 1935 ,19340000,19360000,,Newlands?|Slums,|Domestic building|Streetscape|,,|House/cottage|,,,,,,,RHW01077.jpg,1,Photo Print,Fairly Sure,Fairly Sure,NEW36 | 56 | P687,103,151,Monochrome,Good,MEW,17.3.2005,BAT_001,LIB_003,RHW01077,600 x 600,8,3631,2698,27.5.2005 12:26:22,27.5.2005 12:26:22,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,113865a4f8edd568aa69d8e8c4e610fe,HDC:20060302,NULL,0000-00-00 00:00:00,P,terraceofbrickandflintcottagesbeechrdwycombemarshabout1935,unknown,terraceofbrickandflintcottages,,,newlands|slums
1078,RHW,publish,"Cottages, Black Swan PH and Wm. Birch's factory building in a view along Newland Meadow, Newland, High Wycombe. c1934",|Newland Meadow;Newland;High Wycombe (central);Bucks;UK|,S.W. along Newland Meadow,"Terrace of cottages, Black Swan public house and factory building",about 1934 ,19330000,19350000,,Newlands,|Commercial building|Domestic building|Streetscape|,,|Factory building|House/cottage|Pub/hotel/inn|,,"Birch, William,",Furniture Manufacturer,,,,RHW01078.jpg,1,Photo Print,Certain,Fairly Sure,NEW33 | P693,107,152,Monochrome,OK,MEW,17.3.2005,BAT_001,LIB_003,RHW01078,600 x 600,8,3631,2582,27.5.2005 12:26:16,27.5.2005 12:26:16,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,4af2b07cf8055e0c01c2381f71a14f57,HDC:20060302,NULL,0000-00-00 00:00:00,P,cottagesblackswanphandwmbirchsfactorybuildinginaviewalongnewlandmeadownewlandhighwycombec1934,swalongnewlandmeadow,terraceofcottagesblackswanpublichouseandfactorybuilding,,birchwilliam,newlands
